Entry,Gene Names
G2QKC7,MYCTH_54570
G2QKC9,MYCTH_2112160
G2QKD0,MYCTH_83595
G2QKD2,MYCTH_2120123
G2QKD3,MYCTH_2308842
G2QKD4,MYCTH_2112164
G2QKD5,MYCTH_95835
G2QKD6,MYCTH_2308845
G2QKD7,MYCTH_2308847
G2QKD8,MYCTH_2066278
G2QKD9,MYCTH_2308849
G2QKE0,MYCTH_2308851
G2QKE1,MYCTH_2308852
G2QKE2,MYCTH_83591
G2QKE3,MYCTH_2031276
G2QKE4,MYCTH_2308868
G2QKE5,MYCTH_2140156
G2QKE6,MYCTH_2308872
G2QKE7,MYCTH_2308874
G2QKE8,MYCTH_2308875
G2QKE9,MYCTH_2129148
G2QKF0,MYCTH_2308878
G2QKF1,MYCTH_2129150
G2QKF3,MYCTH_33514
G2QKF4,MYCTH_2129154
G2QKF5,MYCTH_2129155
G2QKF7,MYCTH_2095369
G2QKF8,MYCTH_2308893
G2QKF9,MYCTH_2308894
G2QKG0,MYCTH_95817
G2QKG2,MYCTH_2308895
G2QKG3,MYCTH_2135245
G2QKG4,MYCTH_56270
G2QKG5,MYCTH_2066477
G2QKG6,MYCTH_2066229
G2QKG7,MYCTH_95813
G2QKG9,MYCTH_95811
G2QKH0,MYCTH_2129170
G2QKH1,MYCTH_2308910
G2QKH3,MYCTH_2315969
G2QKH4,MYCTH_2308916
G2QKH5,MYCTH_2067245
G2QKH8,MYCTH_2308924
G2QKH9,MYCTH_2308927
G2QKI2,MYCTH_2308935
G2QKI3,MYCTH_2308936
G2QKI5,MYCTH_2120158
G2QKI6,MYCTH_2308943
G2QKI7,MYCTH_2308944
G2QKI9,MYCTH_2308947
G2QKJ1,MYCTH_2308951
G2QKJ2,MYCTH_2308952
G2QKJ3,MYCTH_2308955
G2QKJ4,MYCTH_2308957
G2QKJ5,MYCTH_103330
G2QKJ7,MYCTH_2135257
G2QKJ8,MYCTH_2308965
G2QKJ9,MYCTH_2120170
G2QKK0,MYCTH_2082794
G2QKK3,MYCTH_2129201
G2QKK4,MYCTH_2129202
G2QKK5,MYCTH_2308974
G2QKK7,MYCTH_103320
G2QKK8,MYCTH_2308984
G2QKK9,MYCTH_2308987
G2QKL1,MYCTH_2308989
G2QKL2,MYCTH_70573
G2QKL3,MYCTH_2112226
G2QKL4,MYCTH_2308996
G2QKL6,MYCTH_2129215
G2QKL7,MYCTH_2308997
G2QKL8,MYCTH_2095451
G2QKM2,MYCTH_2309008
G2QKM3,MYCTH_2309010
G2QKM4,MYCTH_2309011
G2QKM5,MYCTH_2309743
G2QKM6,MYCTH_2135445
G2QKM8,MYCTH_2309749
G2QKM9,MYCTH_2309751
G2QKN0,MYCTH_2309752
G2QKN1,MYCTH_2095925
G2QKN2,MYCTH_2309755
G2QKN3,MYCTH_2129615
G2QKN6,MYCTH_2069908
G2QKN9,MYCTH_2309770
G2QKP0,MYCTH_2309773
G2QKP2,MYCTH_2309779
G2QKP4,MYCTH_2068429
G2QKP5,MYCTH_2309782
G2QKP6,MYCTH_58642
G2QKP7,MYCTH_58986
G2QKQ0,MYCTH_109444
G2QKQ2,MYCTH_2309794
G2QKQ4,MYCTH_2309800
G2QKQ5,MYCTH_2309802
G2QKQ6,MYCTH_2309805
G2QKQ7,MYCTH_2309808
G2QKR1,MYCTH_2068755
G2QKR2,MYCTH_2309814
G2QKR3,MYCTH_2309816
G2QKR6,MYCTH_2068645
G2QKR7,MYCTH_2309825
G2QKR9,MYCTH_2309829
G2QKS0,MYCTH_2309831
G2QKS3,MYCTH_2129660
G2QKS5,MYCTH_2309854
G2QKS6,MYCTH_2309859
G2QKS7,MYCTH_2316157
G2QKS8,MYCTH_2316158
G2QKT1,MYCTH_2309873
G2QKT2,MYCTH_2309874
G2QKT3,MYCTH_2145069
G2QKT4,MYCTH_2309878
G2QKT6,MYCTH_2309885
G2QKT7,MYCTH_58873
G2QKT9,MYCTH_2140421
G2QKU0,MYCTH_2112630
G2QKU1,MYCTH_2309896
G2QKU3,MYCTH_2309899
G2QKU4,MYCTH_2309900
G2QKU5,MYCTH_2309903
G2QKU6,MYCTH_2309909
G2QKU7,MYCTH_104582
G2QKU8,MYCTH_2309910
G2QKU9,MYCTH_72978
G2QKV0,MYCTH_2309912
G2QKV2,MYCTH_2309919
G2QKV4,MYCTH_97184
G2QKV9,MYCTH_2309931
G2QKW0,MYCTH_2316167
G2QKW1,MYCTH_104570
G2QKW2,MYCTH_2309942
G2QKW3,MYCTH_2129702
G2QKW4,MYCTH_2309943
G2QKW5,MYCTH_2096067
G2QKW7,MYCTH_2129707
G2QKW9,MYCTH_2309963
G2QKX1,MYCTH_2309965
G2QKX2,MYCTH_97168
G2QKX4,MYCTH_2129714
G2QKX5,MYCTH_112714
G2QKX6,MYCTH_2069031
G2QKX7,MYCTH_97164
G2QKX9,MYCTH_2129720
G2QKY1,MYCTH_85648
G2QKY2,MYCTH_2069804
G2QKY3,MYCTH_2309975
G2QKY4,MYCTH_2309977
G2QKY5,MYCTH_72924
G2QKY7,MYCTH_2069012
G2QKY8,MYCTH_59005
G2QKY9,MYCTH_117620
G2QKZ1,MYCTH_2310013
G2QKZ3,MYCTH_97150
G2QKZ5,MYCTH_2112674
G2QKZ6,MYCTH_2310028
G2QKZ7,MYCTH_2310031
G2QKZ8,MYCTH_2310035
G2QL00,MYCTH_2112679
G2QL01,MYCTH_2069453
G2QL02,MYCTH_90296
G2QL03,MYCTH_74816
G2QL05,MYCTH_2310062
G2QL06,MYCTH_2310064
G2QL07,MYCTH_2310069
G2QL09,MYCTH_2310074
G2QL10,MYCTH_2310076
G2QL11,MYCTH_74803
G2QL12,MYCTH_98222
G2QL13,MYCTH_2310081
G2QL14,MYCTH_2310085
G2QL16,MYCTH_2129775
G2QL17,MYCTH_2096131
G2QL19,MYCTH_2310099
G2QL20,MYCTH_109914
G2QL21,MYCTH_37566
G2QL22,MYCTH_2129781
G2QL23,MYCTH_2310107
G2QL25,MYCTH_2310110
G2QL26,MYCTH_2112701
G2QL27,MYCTH_2310112
G2QL28,MYCTH_2129788
G2QL29,MYCTH_2310117
G2QL30,MYCTH_40869
G2QL32,MYCTH_40885
G2QL33,MYCTH_74772
G2QL34,MYCTH_2310128
G2QL35,MYCTH_2310132
G2QL37,MYCTH_2112712
G2QL38,MYCTH_2310137
G2QL39,MYCTH_2310138
G2QL40,MYCTH_2310143
G2QL42,MYCTH_2112717
G2QL43,MYCTH_2129802
G2QL44,MYCTH_2310148
G2QL45,MYCTH_2310149
G2QL46,MYCTH_2310154
G2QL47,MYCTH_2310160
G2QL50,MYCTH_105286
G2QL52,MYCTH_2316205
G2QL54,MYCTH_113387
G2QL56,MYCTH_2310181
G2QL57,MYCTH_2310183
G2QL61,MYCTH_2310196
G2QL62,MYCTH_2310200
G2QL63,MYCTH_2310201
G2QL64,MYCTH_2310203
G2QL65,MYCTH_29375
G2QL66,MYCTH_2310208
G2QL67,MYCTH_2310212
G2QL68,MYCTH_2310216
G2QL69,MYCTH_2310217
G2QL70,MYCTH_2039818
G2QL72,MYCTH_2310222
G2QL73,MYCTH_2069203
G2QL74,MYCTH_2310225
G2QL75,MYCTH_2310226
G2QL78,MYCTH_2310234
G2QL79,MYCTH_109897
G2QL80,MYCTH_2310240
G2QL81,MYCTH_2310241
G2QL82,MYCTH_2310243
G2QL83,MYCTH_2316220
G2QL84,MYCTH_2310246
G2QL85,MYCTH_90226
G2QL86,MYCTH_2070221
G2QL87,MYCTH_2129842
G2QL88,MYCTH_2129843
G2QL89,MYCTH_2310248
G2QL90,MYCTH_2140504
G2QL91,MYCTH_2310250
G2QL93,MYCTH_2310254
G2QL95,MYCTH_2310258
G2QL96,MYCTH_98157
G2QL97,MYCTH_2310262
G2QL98,MYCTH_2310263
G2QL99,MYCTH_2135569
G2QLA1,MYCTH_2310269
G2QLA3,MYCTH_2096246
G2QLA4,MYCTH_2310272
G2QLA5,MYCTH_2310273
G2QLA6,MYCTH_2310276
G2QLA7,MYCTH_2112769
G2QLA8,MYCTH_2310277
G2QLA9,MYCTH_2310279
G2QLB2,MYCTH_2068961
G2QLB4,MYCTH_2069178
G2QLB5,MYCTH_2310289
G2QLB6,MYCTH_2112775
G2QLB9,MYCTH_2310303
G2QLC0,MYCTH_2310306
G2QLC2,MYCTH_2310316
G2QLC3,MYCTH_2129884
G2QLC4,MYCTH_2310317
G2QLC5,MYCTH_2310320
G2QLC6,MYCTH_2310321
G2QLC7,MYCTH_2310322
G2QLD1,MYCTH_90182
G2QLD2,MYCTH_2310333
G2QLD3,MYCTH_60685
G2QLD4,MYCTH_2310338
G2QLD5,MYCTH_2310340
G2QLD6,MYCTH_2310341
G2QLD7,MYCTH_109876
G2QLD9,MYCTH_2140529
G2QLE0,MYCTH_2112795
G2QLE1,MYCTH_2120747
G2QLE2,MYCTH_2120748
G2QLE4,MYCTH_2112799
G2QLE5,MYCTH_2310362
G2QLE6,MYCTH_2112801
G2QLE7,MYCTH_2310363
G2QLE8,MYCTH_2120753
G2QLE9,MYCTH_60661
G2QLF0,MYCTH_2096307
G2QLF1,MYCTH_2140533
G2QLF2,MYCTH_2310379
G2QLF3,MYCTH_109870
G2QLF5,MYCTH_2316248
G2QLF6,MYCTH_2316249
G2QLF7,MYCTH_2310391
G2QLF8,MYCTH_74601
G2QLF9,MYCTH_2310392
G2QLG1,MYCTH_2310396
G2QLG3,MYCTH_2135602
G2QLG4,MYCTH_2310402
G2QLG5,MYCTH_2310404
G2QLG6,MYCTH_2070109
G2QLG7,MYCTH_2310405
G2QLG8,MYCTH_2310406
G2QLG9,MYCTH_2120773
G2QLH0,MYCTH_2310408
G2QLH1,MYCTH_2310410
G2QLH5,MYCTH_2310421
G2QLH6,MYCTH_2310422
G2QLH9,MYCTH_2310435
G2QLI0,MYCTH_2096341
G2QLI1,MYCTH_2310437
G2QLI3,MYCTH_2120781
G2QLI4,MYCTH_74573
G2QLI7,MYCTH_2310455
G2QLI8,MYCTH_2310457
G2QLI9,MYCTH_2310459
G2QLJ0,MYCTH_2310460
G2QLJ1,MYCTH_2310461
G2QLJ2,MYCTH_2310462
G2QLJ3,MYCTH_2310464
G2QLJ5,MYCTH_2310467
G2QLJ7,MYCTH_2310470
G2QLJ9,MYCTH_2068390
G2QLK0,MYCTH_38980
G2QLK1,MYCTH_98083
G2QLK2,MYCTH_2310474
G2QLK3,MYCTH_2129970
G2QLK4,MYCTH_2310477
G2QLK5,MYCTH_2310483
G2QLK6,MYCTH_2310488
G2QLK9,MYCTH_37869
G2QLL0,MYCTH_2310501
G2QLL1,MYCTH_2310503
G2QLL2,MYCTH_2068800
G2QLL3,MYCTH_2310505
G2QLL5,MYCTH_2070514
G2QLL6,MYCTH_2310511
G2QLL7,MYCTH_2310513
G2QLL8,MYCTH_2310516
G2QLL9,MYCTH_105197
G2QLM0,MYCTH_2310518
G2QLM1,MYCTH_2310521
G2QLM2,MYCTH_2310525
G2QLM4,MYCTH_60726
G2QLM6,MYCTH_2129999
G2QLM7,MYCTH_90104
G2QLM8,MYCTH_2310539
G2QLN0,MYCTH_2310543
G2QLN1,MYCTH_2310546
G2QLN2,MYCTH_74504
G2QLN3,MYCTH_37941
G2QLN4,MYCTH_2310547
G2QLN5,MYCTH_2310549
G2QLN6,MYCTH_90096
G2QLN7,MYCTH_60517
G2QLN8,MYCTH_2310551
G2QLP0,MYCTH_60509
G2QLP1,MYCTH_2310561
G2QLP2,MYCTH_2310562
G2QLP3,MYCTH_2069697
G2QLP6,MYCTH_74487
G2QLP7,MYCTH_2140577
G2QLP9,MYCTH_2310585
G2QLQ0,MYCTH_2310586
G2QLQ1,MYCTH_2310587
G2QLQ2,MYCTH_2310588
G2QLQ3,MYCTH_2112885
G2QLQ4,MYCTH_2130022
G2QLQ5,MYCTH_2310589
G2QLQ6,MYCTH_2310592
G2QLQ7,MYCTH_2310595
G2QLQ8,MYCTH_2310597
G2QLQ9,MYCTH_2310599
G2QLR1,MYCTH_2310607
G2QLR2,MYCTH_2310609
G2QLR3,MYCTH_90076
G2QLR4,MYCTH_36460
G2QLR5,MYCTH_2310610
G2QLR6,MYCTH_2310612
G2QLR9,MYCTH_2310620
G2QLS0,MYCTH_2310623
G2QLS1,MYCTH_2316301
G2QLS2,MYCTH_37947
G2QLS3,MYCTH_2310626
G2QLS4,MYCTH_2310628
G2QLS5,MYCTH_2310631
G2QLS6,MYCTH_2310632
G2QLS7,MYCTH_74446
G2QLS8,MYCTH_2069839
G2QLT0,MYCTH_2310644
G2QLT2,MYCTH_2120853
G2QLT5,MYCTH_2310650
G2QLT6,MYCTH_2310652
G2QLT7,MYCTH_2310653
G2QLT8,MYCTH_2310655
G2QLT9,MYCTH_105157
G2QLU2,MYCTH_2112920
G2QLU3,MYCTH_2310662
G2QLU4,MYCTH_2310664
G2QLU7,MYCTH_2310672
G2QLU8,MYCTH_2310676
G2QLV0,MYCTH_2310682
G2QLV1,MYCTH_2310684
G2QLV2,MYCTH_2310685
G2QLV3,MYCTH_74402
G2QLV5,MYCTH_90035
G2QLV6,MYCTH_2310691
G2QLV7,MYCTH_98002
G2QLV8,MYCTH_2316317
G2QLV9,MYCTH_37469
G2QLW0,MYCTH_98000
G2QLW1,MYCTH_2112936
G2QLW2,MYCTH_2310696
G2QLW3,MYCTH_2130079
G2QLW4,MYCTH_2140615
G2QLW5,MYCTH_2069363
G2QLW6,MYCTH_2112941
G2QLW7,MYCTH_2310703
G2QLW8,MYCTH_60397
G2QLW9,MYCTH_2310708
G2QLX1,MYCTH_2310716
G2QLX3,MYCTH_37799
G2QLX4,MYCTH_113236
G2QLX5,MYCTH_74373
G2QLX7,MYCTH_2316331
G2QLX8,MYCTH_2310733
G2QLX9,MYCTH_109795
G2QLY0,MYCTH_2310736
G2QLY2,MYCTH_2316337
G2QLY3,MYCTH_2112958
G2QLY4,MYCTH_2310743
G2QLY5,MYCTH_2130105
G2QLY6,MYCTH_105130
G2QLY7,MYCTH_60350
G2QLY8,MYCTH_109790
G2QLY9,MYCTH_105128
G2QLZ2,MYCTH_97974
G2QLZ3,MYCTH_2310757
G2QLZ4,MYCTH_2130123
G2QLZ5,MYCTH_2310758
G2QLZ6,MYCTH_2310759
G2QLZ7,MYCTH_89999
G2QLZ8,MYCTH_2130127
G2QLZ9,MYCTH_2310760
G2QM00,MYCTH_2310762
G2QM01,MYCTH_2310763
G2QM02,MYCTH_2130131
G2QM03,MYCTH_2130132
G2QM04,MYCTH_2130133
G2QM06,MYCTH_2070048
G2QM07,MYCTH_89991
G2QM08,MYCTH_2310765
G2QM09,MYCTH_2310767
G2QM10,MYCTH_2120908
G2QM11,MYCTH_2130137
G2QM12,MYCTH_2310768
G2QM13,MYCTH_2130140
G2QM14,MYCTH_2310772
G2QM15,MYCTH_89984
G2QM16,MYCTH_2135707
G2QM17,MYCTH_2310773
G2QM18,MYCTH_2120909
G2QM19,MYCTH_89981
G2QM20,MYCTH_2112984
G2QM21,MYCTH_2310778
G2QM22,MYCTH_2120910
G2QM23,MYCTH_2069148
G2QM24,MYCTH_89976
G2QM25,MYCTH_2310780
G2QM26,MYCTH_27592
G2QM27,MYCTH_2112989
G2QM28,MYCTH_37027
G2QM29,MYCTH_2316343
G2QM30,MYCTH_2310782
G2QM31,MYCTH_2112991
G2QM32,MYCTH_2310784
G2QM33,MYCTH_97963
G2QM34,MYCTH_97962
G2QM35,MYCTH_2130157
G2QM36,MYCTH_2130158
G2QM37,MYCTH_89967
G2QM38,MYCTH_97961
G2QM39,MYCTH_26863
G2QM40,MYCTH_2130162
G2QM41,MYCTH_2130164
G2QM42,MYCTH_38597
G2QM43,MYCTH_2047322
G2QM44,MYCTH_2310786
G2QM45,MYCTH_2310790
G2QM46,MYCTH_2310794
G2QM47,MYCTH_89959
G2QM48,MYCTH_89958
G2QM49,MYCTH_2130172
G2QM51,MYCTH_2310800
G2QM52,MYCTH_2310803
G2QM53,MYCTH_60316
G2QM54,MYCTH_2070352
G2QM55,MYCTH_2310810
G2QM57,MYCTH_2130178
G2QM58,MYCTH_2310816
G2QM59,MYCTH_2310819
G2QM60,MYCTH_2310821
G2QM63,MYCTH_2310824
G2QM64,MYCTH_2310825
G2QM65,MYCTH_2310827
G2QM66,MYCTH_2310829
G2QM69,MYCTH_2310832
G2QM70,MYCTH_2310833
G2QM71,MYCTH_2310836
G2QM72,MYCTH_2310837
G2QM74,MYCTH_2310857
G2QM75,MYCTH_2113028
G2QM76,MYCTH_75151
G2QM77,MYCTH_98410
G2QM78,MYCTH_2310866
G2QM81,MYCTH_2310870
G2QM82,MYCTH_2310873
G2QM84,MYCTH_2310878
G2QM86,MYCTH_2310887
G2QM87,MYCTH_2310888
G2QM88,MYCTH_90482
G2QM89,MYCTH_2310892
G2QM90,MYCTH_2310893
G2QM91,MYCTH_110022
G2QM92,MYCTH_2310900
G2QM93,MYCTH_2310901
G2QM94,MYCTH_2310905
G2QM96,MYCTH_2069205
G2QM97,MYCTH_39555
G2QM98,MYCTH_2310915
G2QM99,MYCTH_38152
G2QMA0,MYCTH_2310920
G2QMA1,MYCTH_2310921
G2QMA2,MYCTH_75197
G2QMA3,MYCTH_2120970
G2QMA4,MYCTH_2310934
G2QMA5,MYCTH_2310937
G2QMA6,MYCTH_2310941
G2QMA7,MYCTH_2310943
G2QMA8,MYCTH_2310945
G2QMA9,MYCTH_2310947
G2QMB0,MYCTH_2310948
G2QMB1,MYCTH_90505
G2QMB2,MYCTH_2310954
G2QMB3,MYCTH_2310956
G2QMB5,MYCTH_2310960
G2QMB7,MYCTH_2130243
G2QMB8,MYCTH_2310964
G2QMB9,MYCTH_90513
G2QMC0,MYCTH_61336
G2QMC1,MYCTH_61337
G2QMC2,MYCTH_2130249
G2QMC3,MYCTH_90514
G2QMC4,MYCTH_110028
G2QMC5,MYCTH_90516
G2QMC6,MYCTH_90517
G2QMC7,MYCTH_2310975
G2QMC8,MYCTH_2310976
G2QMC9,MYCTH_2113078
G2QMD0,MYCTH_2120988
G2QMD2,MYCTH_2113081
G2QMD3,MYCTH_2113082
G2QMD4,MYCTH_2135745
G2QMD5,MYCTH_39662
G2QMD6,MYCTH_2310981
G2QMD7,MYCTH_2070001
G2QMD8,MYCTH_2069662
G2QME0,MYCTH_2310984
G2QME1,MYCTH_2310985
G2QME2,MYCTH_2070186
G2QME3,MYCTH_2310986
G2QME4,MYCTH_2310989
G2QME5,MYCTH_2096690
G2QME8,MYCTH_2310997
G2QME9,MYCTH_2310998
G2QMF0,MYCTH_2310999
G2QMF1,MYCTH_2311000
G2QMF4,MYCTH_2096708
G2QMF5,MYCTH_2130288
G2QMF6,MYCTH_2311011
G2QMF7,MYCTH_2311014
G2QMF8,MYCTH_2311015
G2QMF9,MYCTH_2316383
G2QMG0,MYCTH_110038
G2QMG1,MYCTH_2121009
G2QMG2,MYCTH_113577
G2QMG3,MYCTH_40437
G2QMG4,MYCTH_2069219
G2QMG5,MYCTH_37424
G2QMG6,MYCTH_2130296
G2QMG7,MYCTH_2311026
G2QMG8,MYCTH_2311028
G2QMG9,MYCTH_2311030
G2QMH1,MYCTH_2311038
G2QMH2,MYCTH_2311040
G2QMH3,MYCTH_98480
G2QMH5,MYCTH_2311045
G2QMH6,MYCTH_2311046
G2QMH7,MYCTH_2311048
G2QMH8,MYCTH_110042
G2QMH9,MYCTH_2311053
G2QMI0,MYCTH_2311055
G2QMI1,MYCTH_2084107
G2QMI2,MYCTH_39233
G2QMI3,MYCTH_2311062
G2QMI4,MYCTH_2311065
G2QMI5,MYCTH_2311067
G2QMI6,MYCTH_2311070
G2QMI7,MYCTH_2019397
G2QMI8,MYCTH_61415
G2QMJ0,MYCTH_38939
G2QMJ1,MYCTH_2311075
G2QMJ2,MYCTH_2311076
G2QMJ3,MYCTH_2311077
G2QMJ4,MYCTH_98500
G2QMJ5,MYCTH_2068912
G2QMJ6,MYCTH_2311080
G2QMJ8,MYCTH_2130327
G2QMJ9,MYCTH_2311089
G2QMK0,MYCTH_2311092
G2QMK1,MYCTH_2135772
G2QMK2,MYCTH_2039926
G2QMK3,MYCTH_90577
G2QMK4,MYCTH_61442
G2QMK5,MYCTH_75296
G2QMK6,MYCTH_113600
G2QMK7,MYCTH_2311112
G2QMK8,MYCTH_2069815
G2QMK9,MYCTH_105482
G2QML0,MYCTH_2311121
G2QML1,MYCTH_2042719
G2QML2,MYCTH_2135780
G2QML3,MYCTH_2130345
G2QML4,MYCTH_34819
G2QML5,MYCTH_2311122
G2QML6,MYCTH_2140707
G2QML7,MYCTH_2311126
G2QML8,MYCTH_110061
G2QML9,MYCTH_2311136
G2QMM0,MYCTH_2130352
G2QMM1,MYCTH_2311140
G2QMM3,MYCTH_90594
G2QMM4,MYCTH_2113155
G2QMM6,MYCTH_90598
G2QMM7,MYCTH_2084160
G2QMM8,MYCTH_2311150
G2QMM9,MYCTH_98521
G2QMN0,MYCTH_2316405
G2QMN1,MYCTH_2311157
G2QMN2,MYCTH_2311158
G2QMN3,MYCTH_2311160
G2QMN4,MYCTH_2316407
G2QMN5,MYCTH_2311164
G2QMN6,MYCTH_90607
G2QMN7,MYCTH_39167
G2QMN9,MYCTH_90610
G2QMP0,MYCTH_2311169
G2QMP1,MYCTH_75329
G2QMP2,MYCTH_2311172
G2QMP3,MYCTH_90614
G2QMP4,MYCTH_2130377
G2QMP5,MYCTH_140261
G2QMP6,MYCTH_75334
G2QMP8,MYCTH_2121074
G2QMQ0,MYCTH_2311189
G2QMQ2,MYCTH_2145354
G2QMQ5,MYCTH_2135800
G2QMQ7,MYCTH_75351
G2QMQ9,MYCTH_2311234
G2QMR0,MYCTH_2046354
G2QMR1,MYCTH_2311235
G2QMR2,MYCTH_37844
G2QMR3,MYCTH_90632
G2QMR4,MYCTH_2311238
G2QMR5,MYCTH_2316418
G2QMR7,MYCTH_75366
G2QMR8,MYCTH_2113191
G2QMR9,MYCTH_2311242
G2QMS0,MYCTH_2121095
G2QMS1,MYCTH_2311243
G2QMS2,MYCTH_90641
G2QMS3,MYCTH_2311247
G2QMS4,MYCTH_38458
G2QMS5,MYCTH_2130409
G2QMS6,MYCTH_2129566
G2QMS7,MYCTH_2129567
G2QMS8,MYCTH_2309690
G2QMS9,MYCTH_2309692
G2QMT0,MYCTH_2112541
G2QMT1,MYCTH_73162
G2QMT2,MYCTH_2069736
G2QMT3,MYCTH_2120498
G2QMT4,MYCTH_2120499
G2QMT5,MYCTH_2309694
G2QMT6,MYCTH_2309695
G2QMT7,MYCTH_58882
G2QMT8,MYCTH_104674
G2QMT9,MYCTH_104673
G2QMU0,MYCTH_2120504
G2QMU1,MYCTH_2309698
G2QMU2,MYCTH_2309700
G2QMU3,MYCTH_2309702
G2QMU4,MYCTH_2309704
G2QMU5,MYCTH_2309706
G2QMU6,MYCTH_2309709
G2QMU7,MYCTH_2309712
G2QMU8,MYCTH_2309715
G2QMU9,MYCTH_104665
G2QMV0,MYCTH_2309720
G2QMV1,MYCTH_2309722
G2QMV2,MYCTH_2309723
G2QMV3,MYCTH_2309724
G2QMV4,MYCTH_2309725
G2QMV5,MYCTH_2309727
G2QMV6,MYCTH_2069956
G2QMV7,MYCTH_2309729
G2QMV8,MYCTH_2309731
G2QMV9,MYCTH_2309733
G2QMW0,MYCTH_2095899
G2QMW1,MYCTH_2083273
G2QMW2,MYCTH_58635
G2QMW3,MYCTH_2316127
G2QMW4,MYCTH_2309742
G2QMW5,MYCTH_2120525
G2QMW6,MYCTH_2069159
G2QMW7,MYCTH_2312467
G2QMW8,MYCTH_2312471
G2QMX0,MYCTH_2312477
G2QMX1,MYCTH_2113722
G2QMX2,MYCTH_2312480
G2QMX5,MYCTH_2312491
G2QMX6,MYCTH_2312493
G2QMX7,MYCTH_2097686
G2QMY0,MYCTH_2141069
G2QMY1,MYCTH_2312518
G2QMY3,MYCTH_2131034
G2QMY4,MYCTH_2312522
G2QMY5,MYCTH_2312523
G2QMY7,MYCTH_2312527
G2QMY8,MYCTH_57338
G2QMY9,MYCTH_2312532
G2QMZ0,MYCTH_2312533
G2QMZ2,MYCTH_2312544
G2QMZ4,MYCTH_2312547
G2QMZ5,MYCTH_2312548
G2QMZ6,MYCTH_2312551
G2QMZ7,MYCTH_27099
G2QMZ8,MYCTH_2141082
G2QMZ9,MYCTH_2312561
G2QN00,MYCTH_2312563
G2QN01,MYCTH_2312570
G2QN03,MYCTH_2113755
G2QN06,MYCTH_2070868
G2QN07,MYCTH_2312598
G2QN09,MYCTH_2312602
G2QN10,MYCTH_2312604
G2QN11,MYCTH_2030495
G2QN12,MYCTH_2312607
G2QN14,MYCTH_2312612
G2QN15,MYCTH_112471
G2QN16,MYCTH_2312616
G2QN17,MYCTH_109046
G2QN18,MYCTH_2312622
G2QN20,MYCTH_2312626
G2QN21,MYCTH_2312630
G2QN22,MYCTH_104005
G2QN23,MYCTH_2312639
G2QN24,MYCTH_2312643
G2QN25,MYCTH_2312644
G2QN26,MYCTH_84670
G2QN27,MYCTH_2312648
G2QN28,MYCTH_2312652
G2QN29,MYCTH_2312654
G2QN30,MYCTH_2312655
G2QN31,MYCTH_2312657
G2QN32,MYCTH_2121672
G2QN35,MYCTH_2312667
G2QN36,MYCTH_2312668
G2QN38,MYCTH_2312674
G2QN39,MYCTH_2312676
G2QN40,MYCTH_2131097
G2QN41,MYCTH_117245
G2QN42,MYCTH_71850
G2QN43,MYCTH_2312683
G2QN44,MYCTH_2312685
G2QN45,MYCTH_2312687
G2QN46,MYCTH_2312689
G2QN48,MYCTH_2121685
G2QN50,MYCTH_2312697
G2QN51,MYCTH_56363
G2QN52,MYCTH_2316706
G2QN53,MYCTH_2312705
G2QN54,MYCTH_96554
G2QN55,MYCTH_2312710
G2QN56,MYCTH_2312712
G2QN57,MYCTH_2097810
G2QN58,MYCTH_2312721
G2QN60,MYCTH_2312728
G2QN61,MYCTH_2312731
G2QN62,MYCTH_2121696
G2QN63,MYCTH_2312733
G2QN64,MYCTH_2136202
G2QN66,MYCTH_2312743
G2QN67,MYCTH_2145735
G2QN70,MYCTH_2312753
G2QN71,MYCTH_2312755
G2QN74,MYCTH_2312763
G2QN75,MYCTH_2312764
G2QN76,MYCTH_2312765
G2QN77,MYCTH_2312766
G2QN79,MYCTH_2312770
G2QN82,MYCTH_2312778
G2QN85,MYCTH_2312784
G2QN88,MYCTH_2312794
G2QN90,MYCTH_2312796
G2QN91,MYCTH_117209
G2QN93,MYCTH_2316731
G2QN94,MYCTH_2312808
G2QN95,MYCTH_2312809
G2QN97,MYCTH_2312813
G2QN98,MYCTH_2312814
G2QN99,MYCTH_2312816
G2QNA2,MYCTH_2071579
G2QNA6,MYCTH_57097
G2QNA7,MYCTH_56455
G2QNA9,MYCTH_2121737
G2QNB0,MYCTH_2312835
G2QNB1,MYCTH_2312840
G2QNB3,MYCTH_2312844
G2QNB4,MYCTH_2312845
G2QNB6,MYCTH_2113862
G2QNB8,MYCTH_2312852
G2QNB9,MYCTH_2312856
G2QNC0,MYCTH_2312859
G2QNC2,MYCTH_2072388
G2QNC3,MYCTH_2312863
G2QNC4,MYCTH_2312865
G2QNC6,MYCTH_2312871
G2QNC7,MYCTH_2312875
G2QNC8,MYCTH_2312876
G2QNC9,MYCTH_2312878
G2QND0,MYCTH_2312881
G2QND1,MYCTH_2312882
G2QND2,MYCTH_2312885
G2QND3,MYCTH_2072543
G2QND4,MYCTH_2113877
G2QND7,MYCTH_2316740
G2QND8,MYCTH_2029356
G2QND9,MYCTH_2312896
G2QNE0,MYCTH_2312897
G2QNE1,MYCTH_2121768
G2QNE2,MYCTH_2312900
G2QNE3,MYCTH_96470
G2QNE4,MYCTH_2312902
G2QNE5,MYCTH_2312904
G2QNF0,MYCTH_2085328
G2QNF1,MYCTH_2131203
